,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
15747,{908284e2-bb02-46eb-91d9-ece4d4548a0d},HORS_SDC,Commerce rue,2023/06/07,1575,boulevard,,Henri-Bourassa,O,1575 boulevard Henri-Bourassa O,B,H3M3A9,RC,,Brunet,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Nouveau-Bordeaux,,Centre-Ouest,Non,Non,Non,5044211.03,290783.81,45.537682811777,-73.67947051267367
15749,{8a7e843a-a7c6-4cca-afa1-68179457fe2e},HORS_SDC,Commerce rue,2023/06/07,4095,rue,,De Salaberry,,4095 rue De Salaberry ,,H4J1H8,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Cartierville,,Centre-Ouest,Non,Non,Non,5043665.03,288642.12,45.53272335194546,-73.70687540888498
15792,{7c40e26e-27b7-4a95-9e4b-f9585d0fa275},HORS_SDC,Commerce rue,2023/05/24,3828,boulevard,,Décarie,,3828 boulevard Décarie ,,H4A3J7,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.groupeproxim.ca/fr/quebec/montreal/noel-alexandre-bertout-7026806?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-Saint-Antoine,,Centre-Ville,Non,Non,Non,5037435.21,295835.74,45.47679453998956,-73.61465983414315
15803,{33dd0c4d-4afb-442e-b337-c28280259522},HORS_SDC,Commerce rue,2023/06/07,4177,rue,,Jean-Talon,O,4177 rue Jean-Talon O,,H4P1W6,RC,,Pharmacie Berge Shater,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://pharmaciemtl.com/,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Savane,,Centre-Ville,Non,Oui,Oui,5040121.56,293345.45,45.50093104435221,-73.64657476278049
15908,{7e4e5dd7-4f08-421b-b358-859c4941c66d},HORS_SDC,Commerce rue,2023/06/19,1451,boulevard,,Crémazie,E,1451 boulevard Crémazie E,,H2M0B1,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Saint-Sulpice,,Centre-Ouest,Non,Non,Non,5045907.08,294970.05,45.55301609026042,-73.62590239570724
15969,{b46f1cee-4bb0-4dc4-8b45-b53f1d2f21e4},HORS_SDC,Commerce rue,2023/06/07,2595,rue,,De Salaberry,,2595 rue De Salaberry ,,H3M1L1,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Nouveau-Bordeaux,,Centre-Ouest,Non,Non,Non,5044288.94,289228.47,45.53835084633402,-73.69938808828242
16047,{80a294bf-8b12-4182-a037-462b4e3e73e3},HORS_SDC,Commerce rue,2023/06/27,8479,rue,,Viau,,8479 rue Viau ,,H1R2T6,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Saint-Léonard,Port-Maurice,,Est-de-l'Île,Non,Non,Non,5049096.24,296796.94,45.581736550959086,-73.60255603581288
16073,{6f1d98de-db6c-491b-9571-134e80b8a570},HORS_SDC,Commerce rue,2023/06/30,5531,avenue,,Westminster,S,5531 avenue Westminster S,,H4W2J2,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Côte-Saint-Luc,Côte-Saint-Luc,,Centre-Ouest,Non,Non,Non,5035555.15,292092.45,45.459818818163285,-73.66249003019809
16164,{2fdce691-795b-4e2f-98fc-c421c90f22df},HORS_SDC,Commerce rue,2023/06/30,5462,avenue,,Westminster,S,5462 avenue Westminster S,,H4X2A5,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Côte-Saint-Luc,Côte-Saint-Luc,,Centre-Ouest,Non,Non,Non,5035429.62,292197.08,45.45869113613726,-73.66114893745117
16210,{178f4896-caf7-485e-86ce-2e1b461f7eff},HORS_SDC,Commerce rue,2023/06/13,5351,chemin,de la,Côte-Saint-Luc,,5351 chemin de la Côte-Saint-Luc ,,H3X2C3,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.jeancoutu.com/localisateur-succursale/montreal-5351-chemin-de-la-cote-saint-luc-h3x-2c3/471/,Rampe d'accès,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Snowdon,,Centre-Ville,Non,Non,Non,5037770.43,295111.27,45.479801322934186,-73.6239328418795
16299,{21668463-9acf-44e2-bad8-afdf996b62cf},HORS_SDC,Commerce rue,2023/06/07,7,avenue,,Vincent-d'Indy,,7 avenue Vincent-d'Indy ,,H2V4N7,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.familiprix.com/fr/pharmacies/thierry-mvilongo-et-mony-pauline-pen-6e9730ee-bf3f-438f-baa1-e7c5384e4d54?section=lab,Accès au niveau du sol,Non,,,Outremont,Outremont,,Centre-Ville,Non,Non,Non,5041255.74,295829.84,45.51117322866208,-73.6148051316209
16359,{946be539-0a3a-40bb-8dea-6822f55a4736},HORS_SDC,Commerce rue,2023/05/24,4862,chemin,de la,Côte-des-Neiges,,4862 chemin de la Côte-des-Neiges ,B,H3V1G9,Sous-sol,,Proximed,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.groupeproxim.ca/fr/quebec/montreal/camille-rayes-7028900,Non,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Édouard-Montpetit,,Centre-Ville,Non,Non,Non,5039472.77,295823.86,45.49512925031031,-73.61484903869334
16393,{f01d091b-01ef-4668-af53-fee3b532aa78},HORS_SDC,Commerce rue,2023/06/07,6640,avenue,de,Darlington,,6640 avenue de Darlington ,,H3S2J5,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,https://www.groupeproxim.ca/fr/quebec/montreal/herbert-farkas-7002460?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Parc-Kent,,Centre-Ville,Non,Non,Non,5041052.71,294629.09,45.50932980521154,-73.63016855989541
16461,{b9b93abf-1996-434d-8617-251545b2bdee},HORS_SDC,Commerce rue,2023/05/09,7604,avenue,,Querbes,,7604 avenue Querbes ,,H3N2B6,RC,,Pharmacie Philippe TM Vo,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Villeray-Saint-Michel–Parc-Extension,Parc-Extension,,Centre-Est,Non,Oui,Non,5043323.99,294782.47,45.52976987286655,-73.62825203536883
16759,021623-29-120,SDC,Commerce rue,2023/06/07,5361,rue,,Jean-Talon,E,5361 rue Jean-Talon E,,H1S1L7,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Saint-Léonard,Port-Maurice,SDC Jean-Talon Est,Est-de-l'Île,Non,Non,Non,5048860.53125942,298398.91434970894,45.579632158221145,-73.58202459677383
16817,735801-10-102,SDC,Commerce rue,2023/06/27,204,rue,,Fleury,O,204 rue Fleury O,,H3L1T7,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Ahuntsic-Cartierville,Nicolas-Viel,SDC Quartier Fleury Ouest,Centre-Ouest,Non,Non,Non,5045065.902106508,291795.72681130964,45.54539485743173,-73.66653628011886
16833,735783-00-108,SDC,Commerce rue,2023/06/28,148,rue,,Fleury,O,148 rue Fleury O,,H3L1T4,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Nicolas-Viel,SDC Quartier Fleury Ouest,Centre-Ouest,Non,Non,Non,5045175.181198152,291837.3881510965,45.5463789629033,-73.66600565482685
16853,721339-00-102,SDC,Commerce rue,2023/06/28,10305,boulevard,,Saint-Laurent,,10305 boulevard Saint-Laurent ,,H3L2P1,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Sault-au-Récollet,SDC Quartier Fleury Ouest,Centre-Ouest,Non,Non,Non,5045435.933210037,291906.7545026243,45.54872658147104,-73.66512419612246
17085,736106-75-100,SDC,Commerce rue,2023/06/07,1221,rue,,Fleury,E,1221 rue Fleury E,,H2C1R2,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Sault-au-Récollet,SDC Promenade Fleury,Centre-Ouest,Non,Non,Non,5046643.257047922,292424.0215930886,45.55959984719058,-73.65853016751636
17235,736368-00-108,SDC,Commerce rue,2023/06/07,1775,rue,,Fleury,E,1775 rue Fleury E,,H2C1T3,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Sault-au-Récollet,SDC Promenade Fleury,Centre-Ouest,Non,Non,Non,5047551.452506482,292789.5581280149,45.56777846742135,-73.65387019336697
17405,670167-50-106,SDC,Commerce rue,2023/08/14,2700,rue,,Masson,,2700 rue Masson ,,H1Y1W5,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Vieux-Rosemont,SDC Promenade Masson,Centre-Est,Non,Non,Non,5045175.476347134,298887.0707245262,45.546477141958526,-73.57572483228867
17678,611723-50-110,SDC,Commerce rue,2023/05/09,6500,rue,,Saint-Hubert,,6500 rue Saint-Hubert ,,H2S2M3,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Rosemont–La Petite-Patrie,Saint-Édouard,SDC Plaza Saint-Hubert,Centre-Est,Non,Non,Non,5044025.533258364,296732.0334496852,45.536107914923306,-73.60330412662974
18029,335220-00-110,SDC,Commerce rue,2023/06/07,4251,rue,,Sainte-Catherine,E,4251 rue Sainte-Catherine E,,H1V1X5,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Maisonneuve,SDC Hochelaga-Maisonneuve (Ste-Catherine),Centre-Est,Non,Non,Non,5045585.753019847,302090.3061164211,45.55018878692147,-73.53470517837796
18064,335397-00-104,SDC,Commerce rue,2023/06/07,4494,rue,,Sainte-Catherine,E,4494 rue Sainte-Catherine E,,H1V1Y5,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Maisonneuve,SDC Hochelaga-Maisonneuve (Ste-Catherine),Centre-Est,Non,Non,Non,5045859.181370714,302252.83252365846,45.55264980542956,-73.53262508593801
18100,313975-50-108,SDC,Commerce rue,2023/06/07,3845,rue,,Ontario,E,3845 rue Ontario E,,H1W1S5,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Préfontaine,SDC Hochelaga-Maisonneuve (Ontario),Centre-Est,Non,Non,Non,5045318.13959066,301415.8763612378,45.547777754963526,-73.54334091603323
18134,313980-50-104,SDC,Commerce rue,2023/06/07,3883,rue,,Ontario,E,3883 rue Ontario E,,H1W1S7,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Préfontaine,SDC Hochelaga-Maisonneuve (Ontario),Centre-Est,Non,Non,Non,5045366.479269415,301444.16301930224,45.54821286958269,-73.5429789888248
18223,325501-14-108,SDC,Commerce rue,2023/06/07,3452,rue,,Ontario,E,3452 rue Ontario E,,H1W1R2,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Hochelaga,SDC Hochelaga-Maisonneuve (Ontario),Centre-Est,Non,Non,Non,5044882.556615379,301258.32414838806,45.543857438567294,-73.54535548751035
18276,325531-00-106,SDC,Commerce rue,2023/06/07,3600,rue,,Ontario,E,3600 rue Ontario E,,H1W1R7,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Mercier–Hochelaga-Maisonneuve,Hochelaga,SDC Hochelaga-Maisonneuve (Ontario),Centre-Est,Non,Non,Non,5045020.168691856,301315.0924828638,45.54509600839591,-73.54462950293082
18350,260574-01-100,SDC,Commerce rue,2023/05/24,1675,rue,,Sainte-Catherine,O,1675 rue Sainte-Catherine O,,H3H1L9,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,Montagne,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039345.658053755,298606.40331998235,45.49401568915059,-73.57924549142646
18472,141725-07-102,SDC,Commerce rue,2023/06/14,1120,rue,,Sainte-Catherine,O,1120 rue Sainte-Catherine O,,H3B1H4,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5039958.016872695,299082.3488863953,45.49953002213389,-73.57316314115421
18687,173599-50-104,SDC,Commerce rue,2023/06/19,390,rue,,Sainte-Catherine,O,390 rue Sainte-Catherine O,,H3B1A1,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Montréal centre-ville,Centre-Ville,Non,Non,Non,5040608.69271239,299519.6187343097,45.50538852758837,-73.56757494937074
18856,130062-14-106,SDC,Commerce rue,2023/05/24,1245,rue,,Notre-Dame,O,1245 rue Notre-Dame O,A,H3C0B1,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,Vieux-Montréal,SDC Les Quartiers du Canal,Centre-Ville,Non,Non,Non,5039291.207627059,299753.3380745278,45.493534958170585,-73.5645704717727
19295,201969-00-118,SDC,Commerce rue,2023/06/07,1485,rue,,Atateken,,1485 rue Atateken ,,H2L3L2,RC,,Proximed,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,Sainte-Marie,SDC Village Montréal,Centre-Ville,Non,Non,Non,5042022.397699451,300254.4890476305,45.51811480578306,-73.55818386165205
19309,205134-00-104,SDC,Commerce rue,2023/06/07,901,rue,,Sainte-Catherine,E,901 rue Sainte-Catherine E,,H2L2E5,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Ville-Marie,René-Lévesque,SDC Village Montréal,Centre-Ville,Non,Non,Non,5041853.416850395,300260.4117796543,45.516594286332015,-73.55810648579431
20013,523798-00-104,SDC,Commerce rue,2023/05/24,1,avenue,du,Mont-Royal,E,1 avenue du Mont-Royal E,,H2T1N4,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Plateau-Mont-Royal,Mile End,SDC L'Avenue du Mont-Royal,Centre-Ville,Non,Non,Non,5042261.590830818,298050.4727190715,45.52024930670052,-73.58639847642709
20293,281439-00-110,SDC,Commerce rue,2023/06/13,3861,boulevard,,Saint-Laurent,,3861 boulevard Saint-Laurent ,,H2W1X9,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Plateau-Mont-Royal,Saint-Louis,SDC Boulevard Saint-Laurent,Centre-Ville,Non,Non,Non,5041796.777687232,298776.98210259696,45.51607338758926,-73.57709312186108
20409,281480-10-108,SDC,Commerce rue,2023/06/13,3745,boulevard,,Saint-Laurent,,3745 boulevard Saint-Laurent ,,H2W1X8,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Plateau-Mont-Royal,Saint-Louis,SDC Boulevard Saint-Laurent,Centre-Ville,Non,Non,Non,5041700.2251849845,298927.5376030166,45.51520585346432,-73.57516493030535
20577,284397-00-114,SDC,Commerce rue,2023/05/24,3826,rue,,Saint-Denis,,3826 rue Saint-Denis ,,H2W2M2,RC,,PHARMACIE JEAN-FRANCOIS GAGNON,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Plateau-Mont-Royal,Saint-Louis,SDC Rue Saint-Denis,Centre-Ville,Non,Non,Non,5042161.444637397,299082.5761262912,45.51935738002545,-73.5731859254601
20691,535664-00-104,SDC,Commerce rue,2023/05/24,501,avenue,du,Mont-Royal,E,501 avenue du Mont-Royal E,,H2J1W6,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Plateau-Mont-Royal,Parc-Laurier,SDC L'Avenue du Mont-Royal,Centre-Ville,Non,Non,Non,5042804.902062436,298386.4662068709,45.52514140591023,-73.5821047222968
20804,281223-02-108,SDC,Commerce rue,2023/06/13,4084,boulevard,,Saint-Laurent,,4084 boulevard Saint-Laurent ,,H2W1Y8,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Plateau-Mont-Royal,Saint-Louis,SDC Boulevard Saint-Laurent,Centre-Ville,Non,Non,Non,5041928.675860682,298524.42978259915,45.517258032904174,-73.58032735321889
20853,502537-00-102,SDC,Commerce rue,2023/05/24,4298,rue,,Saint-Denis,,4298 rue Saint-Denis ,,H2J2K8,RC,,Géraldine Lauryle pharmacienne ,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Le Plateau-Mont-Royal,Saint-Louis,SDC Rue Saint-Denis,Centre-Ville,Non,Non,Non,5042492.813252217,298568.7444929717,45.52233476235428,-73.57976730820175
21002,554457-00-104,SDC,Commerce rue,2023/05/24,1370,avenue,du,Mont-Royal,E,1370 avenue du Mont-Royal E,,H2J1Y7,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Plateau-Mont-Royal,Parc-Lafontaine,SDC L'Avenue du Mont-Royal,Centre-Ville,Non,Non,Non,5043385.281091086,298802.56601968926,45.53036758415376,-73.57678510368618
21099,554578-00-102,SDC,Commerce rue,2023/05/24,1990,avenue,du,Mont-Royal,E,1990 avenue du Mont-Royal E,,H2H1J4,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Plateau-Mont-Royal,Lorimier,SDC L'Avenue du Mont-Royal,Centre-Ville,Non,Non,Non,5043828.893013826,299102.54682616494,45.53436188905847,-73.57294968795752
21145,031024-39-100,SDC,Commerce rue,2023/05/24,1067,avenue,,Laurier,O,1067 avenue Laurier O,,H2V2L2,RC,,Proxim,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Outremont,Outremont,SDC Laurier Ouest,Centre-Ville,Non,Non,Non,5042001.479499803,297180.5812603677,45.51789975781586,-73.5975294247872
21259,041043-52-104,HORS-SDC,Commerce rue,2023/06/07,810,boulevard,,Décarie,,810 boulevard Décarie ,,H4L3L9,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Oui,,,Saint-Laurent,Du College/Hodge,,Centre-Ouest,Non,Non,Non,5041322.247646571,290815.5352449867,45.51168916420579,-73.67898184125828
21379,490890-25-106,SDC,Commerce rue,2023/05/24,5700,chemin,de la,Côte-des-Neiges,,5700 chemin de la Côte-des-Neiges ,RC-2,H3T1Z2,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Édouard-Montpetit,SDC Côtes-des-neiges,Centre-Ville,Non,Non,Non,5039830.658356588,294863.3478145876,45.49833666248025,-73.62714578383694
21426,491249-10-102,SDC,Commerce rue,2023/05/24,5510,chemin,de la,Côte-des-Neiges,,5510 chemin de la Côte-des-Neiges ,,H3T1Y9,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Édouard-Montpetit,SDC Côtes-des-neiges,Centre-Ville,Non,Non,Non,5039703.457126319,295062.3589356288,45.49719485855475,-73.62459682062743
21451,486957-00-104,SDC,Commerce rue,2023/05/24,5122,chemin,de la,Côte-des-Neiges,,5122 chemin de la Côte-des-Neiges ,,H3T1X8,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Édouard-Montpetit,SDC Côtes-des-neiges,Centre-Ville,Non,Non,Non,5039460.444330592,295450.8761340102,45.49501344082164,-73.61962103412735
21656,404395-50-106,SDC,Commerce rue,2023/08/14,5836,boulevard,,Monk,,5836 boulevard Monk ,,H4E1R5,RC,,PHARMACIE LY THANH TRAN INC.,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Rampe d'accès,Non,,,Le Sud-Ouest,Côte-Saint-Paul,SDC Plaza Monk,Grand Sud-Ouest,Non,Non,Non,5035561.748656478,297263.713100686,45.45995312070752,-73.59636647845446
21674,250154-36-104,SDC,Commerce rue,2023/08/14,151,avenue,,Atwater,,151 avenue Atwater ,,H3J2J4,RC,,Brunet,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Sud-Ouest,Petite-Bourgogne,SDC Les Quartiers du Canal,Grand Sud-Ouest,Non,Non,Non,5037819.495682456,298847.5995567846,45.48028469410364,-73.57614100145354
21675,250465-52-102,SDC,Commerce rue,2023/08/14,2740,rue,,Notre-Dame,O,2740 rue Notre-Dame O,,H3J1P1,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Sud-Ouest,Petite-Bourgogne,SDC Les Quartiers du Canal,Grand Sud-Ouest,Non,Non,Non,5037977.7359923255,298779.9593803484,45.48170803296099,-73.57700815330136
21803,404592-00-104,SDC,Commerce rue,2023/08/14,6525,boulevard,,Monk,,6525 boulevard Monk ,,H4E3J2,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Sud-Ouest,Ville-Émard,SDC Plaza Monk,Grand Sud-Ouest,Non,Non,Non,5034847.084641425,297413.3574887413,45.4535238199688,-73.59444227148731
21810,404444-00-124,SDC,Commerce rue,2023/08/14,6562,boulevard,,Monk,,6562 boulevard Monk ,,H4E3J1,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Sud-Ouest,Côte-Saint-Paul,SDC Plaza Monk,Grand Sud-Ouest,Non,Non,Non,5034821.954704561,297460.80144292733,45.4532981882017,-73.59383530961009
21842,426391-00-106,SDC,Commerce rue,2023/08/14,3966,rue,,Notre-Dame,O,3966 rue Notre-Dame O,,H4C1R1,RC,,Brunet,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Le Sud-Ouest,Saint-Henri,SDC Les Quartiers du Canal,Grand Sud-Ouest,Non,Non,Non,5037566.82847804,298259.8307583628,45.478005819279375,-73.5836560169906
22048,425771-00-102,SDC,Commerce rue,2023/08/14,3711,rue,,Notre-Dame,O,3711 rue Notre-Dame O,,H4C1P8,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Sud-Ouest,Saint-Henri,SDC Les Quartiers du Canal,Grand Sud-Ouest,Non,Non,Non,5037712.672497149,298412.13781974924,45.4793196011947,-73.58170977332226
22194,120876-06-100,SDC,Commerce rue,2023/05/24,1000,rue,,Wellington,,1000 rue Wellington ,,H3C1V4,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Sud-Ouest,Petite-Bourgogne,SDC Les Quartiers du Canal,Grand Sud-Ouest,Non,Non,Non,5039354.004492651,300372.88717064937,45.49410423800818,-73.55664428174387
22276,120564-51-100,SDC,Commerce rue,2023/05/24,1224,rue,,Notre-Dame,O,1224 rue Notre-Dame O,,H3C1K5,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Le Sud-Ouest,Petite-Bourgogne,SDC Les Quartiers du Canal,Grand Sud-Ouest,Non,Non,Non,5039314.728242368,299802.6865590839,45.49374696221192,-73.56393932729159
22364,051328-68-102,SDC,Commerce rue,2023/08/14,4455,rue,,Wellington,,4455 rue Wellington ,,H4G1W6,RC,,Uniprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Verdun,Verdun-Centre,SDC Promenade Wellington,Grand Sud-Ouest,Non,Non,Non,5035508.032765439,299522.75590278633,45.459490476123335,-73.56747998539606
22399,010938-52-106,SDC,Commerce rue,2023/08/14,4260,rue,,Wellington,,4260 rue Wellington ,,H4G1W2,RC,,Pharmaprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Verdun,Verdun-Centre,SDC Promenade Wellington,Grand Sud-Ouest,Non,Non,Non,5035695.437889676,299562.14359654696,45.46117713629546,-73.56697834379723
22505,051351-61-102,SDC,Commerce rue,2023/08/14,4156,rue,,Wellington,,4156 rue Wellington ,,H4G1V7,RC,,Familiprix,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Non,Non,,,Verdun,Verdun-Centre,SDC Promenade Wellington,Grand Sud-Ouest,Non,Non,Non,5035797.975297384,299566.83511003153,45.46209985341797,-73.56691944465368
22533,010937-76-102,SDC,Commerce rue,2023/08/14,4061,rue,,Wellington,,4061 rue Wellington ,,H4G1V6,RC,,Jean Coutu,A,Biens courants,41,Pharmacie,103,Pharmacie,446110.0,,Accès au niveau du sol,Non,,,Verdun,Verdun-Centre,SDC Promenade Wellington,Grand Sud-Ouest,Non,Non,Non,5035905.226602764,299545.7902983368,45.46306479520295,-73.56718969700756
